,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1000,2020-09-28,4054.7224733325374,4143.426342354521,7415.458256854707,4054.7224733325374,4054.7224733325374,1835.4002109283192,1835.4002109283192,1835.4002109283192,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438282876,16.64672438282876,16.64672438282876,1356.161570309785,1356.161570309785,1356.161570309785,0.0,0.0,0.0,5890.122684260857
1001,2020-09-29,4055.790634154948,4260.765755802445,7485.407062655162,4055.790634154948,4055.790634154948,1779.9469768033218,1779.9469768033218,1779.9469768033218,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337756251,-11.260909337756251,-11.260909337756251,1328.6159699053726,1328.6159699053726,1328.6159699053726,0.0,0.0,0.0,5835.737610958269
1002,2020-09-30,4056.858794977359,4155.665136444785,7319.550128867325,4056.858794977359,4056.858794977359,1752.6947225445838,1752.6947225445838,1752.6947225445838,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010068706,-4.393592010068706,-4.393592010068706,1294.496398318947,1294.496398318947,1294.496398318947,0.0,0.0,0.0,5809.553517521943
1003,2020-10-01,4057.92695579977,4239.802858420351,7466.696488536967,4057.92695579977,4057.92695579977,1738.774211517798,1738.774211517798,1738.774211517798,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136419906,22.46836136419906,22.46836136419906,1253.7139339178934,1253.7139339178934,1253.7139339178934,0.0,0.0,0.0,5796.7011673175675
1004,2020-10-02,4058.995116622181,4134.144748334306,7342.734857191581,4058.995116622181,4058.995116622181,1634.2957480967502,1634.2957480967502,1634.2957480967502,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576303725,-34.595034576303725,-34.595034576303725,1206.2988664373486,1206.2988664373486,1206.2988664373486,0.0,0.0,0.0,5693.290864718931
1005,2020-10-03,4060.063277444591,4086.6879411313907,7207.11558947755,4060.063277444591,4060.063277444591,1600.9675926963255,1600.9675926963255,1600.9675926963255,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617556146,-14.026900617556146,-14.026900617556146,1152.4025770781764,1152.4025770781764,1152.4025770781764,0.0,0.0,0.0,5661.030870140917
1006,2020-10-04,4061.1314382670025,4011.4898203293105,7230.268191320301,4061.1314382670025,4061.1314382670025,1580.049608144925,1580.049608144925,1580.049608144925,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079485145,25.16135079485145,25.16135079485145,1092.2963411143683,1092.2963411143683,1092.2963411143683,0.0,0.0,0.0,5641.181046411928
1007,2020-10-05,4062.1995990894134,4038.7319180874247,7207.217473563651,4062.1995990894134,4062.1995990894134,1505.6056953547238,1505.6056953547238,1505.6056953547238,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438278273,16.64672438278273,16.64672438278273,1026.3670547362356,1026.3670547362356,1026.3670547362356,0.0,0.0,0.0,5567.805294444137
1008,2020-10-06,4063.267759911824,3964.111086959286,7061.0976528596875,4063.267759911824,4063.267759911824,1406.4409805588373,1406.4409805588373,1406.4409805588373,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337714065,-11.260909337714065,-11.260909337714065,955.1099736608459,955.1099736608459,955.1099736608459,0.0,0.0,0.0,5469.708740470662
1009,2020-10-07,4064.3359207342355,3825.207354924158,6995.885655832607,4064.3359207342355,4064.3359207342355,1337.3169590068878,1337.3169590068878,1337.3169590068878,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010086084,-4.393592010086084,-4.393592010086084,879.1186347812684,879.1186347812684,879.1186347812684,0.0,0.0,0.0,5401.652879741123
1010,2020-10-08,4065.404081556646,3879.7378950852813,7125.194967890434,4065.404081556646,4065.404081556646,1284.1324889931514,1284.1324889931514,1284.1324889931514,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364177373,22.468361364177373,22.468361364177373,799.0722113932685,799.0722113932685,799.0722113932685,0.0,0.0,0.0,5349.536570549797
1011,2020-10-09,4066.472242379057,3609.2359496891213,6715.448164276564,4066.472242379057,4066.472242379057,1143.7175066948334,1143.7175066948334,1143.7175066948334,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457629794,-34.59503457629794,-34.59503457629794,715.7206250354261,715.7206250354261,715.7206250354261,0.0,0.0,0.0,5210.18974907389
1012,2020-10-10,4067.5404032014676,3471.4492893393567,6730.880814703763,4067.5404032014676,4067.5404032014676,1078.43281622477,1078.43281622477,1078.43281622477,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617485806,-14.026900617485806,-14.026900617485806,629.8678006065504,629.8678006065504,629.8678006065504,0.0,0.0,0.0,5145.973219426238
1013,2020-10-11,4068.6085640238784,3443.2292003430684,6767.321469379188,4068.6085640238784,4068.6085640238784,1030.1067713884145,1030.1067713884145,1030.1067713884145,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794766957,25.161350794766957,25.161350794766957,542.3535043579419,542.3535043579419,542.3535043579419,0.0,0.0,0.0,5098.715335412293
1014,2020-10-12,4069.6767248462893,3521.690645640655,6636.987042080673,4069.6767248462893,4069.6767248462893,933.2728856392391,933.2728856392391,933.2728856392391,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382736693,16.646724382736693,16.646724382736693,454.034245020797,454.034245020797,454.034245020797,0.0,0.0,0.0,5002.949610485528
1015,2020-10-13,4070.7448856687006,3191.728220766114,6543.296482451218,4070.7448856687006,4070.7448856687006,817.094752483647,817.094752483647,817.094752483647,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337764055,-11.260909337764055,-11.260909337764055,365.76374558570546,365.76374558570546,365.76374558570546,0.0,0.0,0.0,4887.839638152347
1016,2020-10-14,4071.813046491111,3154.6619368032816,6411.895109501154,4071.813046491111,4071.813046491111,736.5718304692475,736.5718304692475,736.5718304692475,462.59191623570547,462.59191623570547,462.59191623570547,-4.3935920101709804,-4.3935920101709804,-4.3935920101709804,278.373506243713,278.373506243713,278.373506243713,0.0,0.0,0.0,4808.384876960358
1017,2020-10-15,4072.881207313522,3148.529709939952,6252.19296024911,4072.881207313522,4072.881207313522,677.7142549926974,677.7142549926974,677.7142549926974,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364161183,22.468361364161183,22.468361364161183,192.65397739283074,192.65397739283074,192.65397739283074,0.0,0.0,0.0,4750.595462306219
1018,2020-10-16,4073.9493681359336,2966.8522523036468,6198.930677393619,4073.9493681359336,4073.9493681359336,537.3337270574087,537.3337270574087,537.3337270574087,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457634094,-34.59503457634094,-34.59503457634094,109.33684539804422,109.33684539804422,109.33684539804422,0.0,0.0,0.0,4611.283095193342
1019,2020-10-17,4075.017528958344,2891.287930381727,6045.229353454496,4075.017528958344,4075.017528958344,477.64391905559006,477.64391905559006,477.64391905559006,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617641994,-14.026900617641994,-14.026900617641994,29.078903437526623,29.078903437526623,29.078903437526623,0.0,0.0,0.0,4552.661448013934
1020,2020-10-18,4076.085689780755,2867.307328833005,5987.948802316474,4076.085689780755,4076.085689780755,440.2012031716629,440.2012031716629,440.2012031716629,462.59191623570547,462.59191623570547,462.59191623570547,25.1613507948037,25.1613507948037,25.1613507948037,-47.55206385884624,-47.55206385884624,-47.55206385884624,0.0,0.0,0.0,4516.2868929524175
1021,2020-10-19,4077.153850603166,2889.0784990361753,6015.780399707702,4077.153850603166,4077.153850603166,359.149631658,359.149631658,359.149631658,462.59191623570547,462.59191623570547,462.59191623570547,16.6467243827578,16.6467243827578,16.6467243827578,-120.08900896046326,-120.08900896046326,-120.08900896046326,0.0,0.0,0.0,4436.303482261166
1022,2020-10-20,4078.222011425577,2782.862023189251,6060.408025887933,4078.222011425577,4078.222011425577,263.15635062541753,263.15635062541753,263.15635062541753,462.59191623570547,462.59191623570547,462.59191623570547,-11.26090933770147,-11.26090933770147,-11.26090933770147,-188.17465627258647,-188.17465627258647,-188.17465627258647,0.0,0.0,0.0,4341.378362050995
1023,2020-10-21,4079.2901722479874,2727.081391174724,6097.176354923108,4079.2901722479874,4079.2901722479874,206.6307131645813,206.6307131645813,206.6307131645813,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010119794,-4.393592010119794,-4.393592010119794,-251.56761106100436,-251.56761106100436,-251.56761106100436,0.0,0.0,0.0,4285.920885412569
1024,2020-10-22,4080.358333070398,2641.387588743318,5919.992650104189,4080.358333070398,4080.358333070398,174.9148862217131,174.9148862217131,174.9148862217131,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364241048,22.468361364241048,22.468361364241048,-310.14539137823346,-310.14539137823346,-310.14539137823346,0.0,0.0,0.0,4255.273219292111
1025,2020-10-23,4081.4264938928086,2534.2693217805486,5835.354265870023,4081.4264938928086,4081.4264938928086,64.09256450942685,64.09256450942685,64.09256450942685,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576359566,-34.595034576359566,-34.595034576359566,-363.904317149919,-363.904317149919,-363.904317149919,0.0,0.0,0.0,4145.519058402236
1026,2020-10-24,4082.4946547152203,2542.1244717253344,5712.4776867017035,4082.4946547152203,4082.4946547152203,35.60873812467113,35.60873812467113,35.60873812467113,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617621093,-14.026900617621093,-14.026900617621093,-412.95627749341327,-412.95627749341327,-412.95627749341327,0.0,0.0,0.0,4118.103392839891
1027,2020-10-25,4083.562815537631,2564.249222722334,5796.601854633208,4083.562815537631,4083.562815537631,30.230783566699625,30.230783566699625,30.230783566699625,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794775743,25.161350794775743,25.161350794775743,-457.52248346378155,-457.52248346378155,-457.52248346378155,0.0,0.0,0.0,4113.7935991043305
1028,2020-10-26,4084.6309763600416,2426.242480747757,5772.848631737651,4084.6309763600416,4084.6309763600416,-18.685755679974328,-18.685755679974328,-18.685755679974328,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382644624,16.646724382644624,16.646724382644624,-497.92439629832444,-497.92439629832444,-497.92439629832444,0.0,0.0,0.0,4065.9452206800675
1029,2020-10-27,4085.6991371824533,2442.651409841341,5603.742503409351,4085.6991371824533,4085.6991371824533,-83.24109160753797,-83.24109160753797,-83.24109160753797,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337751459,-11.260909337751459,-11.260909337751459,-534.5720985054919,-534.5720985054919,-534.5720985054919,0.0,0.0,0.0,4002.4580455749156
1030,2020-10-28,4086.7672980048637,2404.009259994373,5409.850771302159,4086.7672980048637,4086.7672980048637,-109.75212040588217,-109.75212040588217,-109.75212040588217,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010137172,-4.393592010137172,-4.393592010137172,-567.9504446314504,-567.9504446314504,-567.9504446314504,0.0,0.0,0.0,3977.0151775989816
1031,2020-10-29,4087.8354588272746,2336.1158643874887,5698.079690009794,4087.8354588272746,4087.8354588272746,-113.54311068518855,-113.54311068518855,-113.54311068518855,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364224855,22.468361364224855,22.468361364224855,-598.6033882851189,-598.6033882851189,-598.6033882851189,0.0,0.0,0.0,3974.292348142086
1032,2020-10-30,4088.903619649685,2321.881926866492,5552.328136224523,4088.903619649685,4088.903619649685,-199.12004866597903,-199.12004866597903,-199.12004866597903,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576402576,-34.595034576402576,-34.595034576402576,-627.1169303252818,-627.1169303252818,-627.1169303252818,0.0,0.0,0.0,3889.783570983706
1033,2020-10-31,4089.971780472096,2199.0855940991955,5476.074857952314,4089.971780472096,4089.971780472096,-205.5361530709049,-205.5361530709049,-205.5361530709049,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617600191,-14.026900617600191,-14.026900617600191,-654.1011686890101,-654.1011686890101,-654.1011686890101,0.0,0.0,0.0,3884.4356274011907
1034,2020-11-01,4091.039941294507,2346.639679549416,5483.730385460599,4091.039941294507,4091.039941294507,-192.41868515438964,-192.41868515438964,-192.41868515438964,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794747786,25.161350794747786,25.161350794747786,-680.1719521848428,-680.1719521848428,-680.1719521848428,0.0,0.0,0.0,3898.6212561401176
1035,2020-11-02,4092.108102116918,2386.6256629607074,5491.73940698376,4092.108102116918,4092.108102116918,-226.69400750899652,-226.69400750899652,-226.69400750899652,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438283509,16.64672438283509,16.64672438283509,-705.932648127537,-705.932648127537,-705.932648127537,0.0,0.0,0.0,3865.4140946079215
1036,2020-11-03,4093.176262939329,2289.707918275169,5353.24464157417,4093.176262939329,4093.176262939329,-280.62551990350534,-280.62551990350534,-280.62551990350534,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337745161,-11.260909337745161,-11.260909337745161,-731.9565268014657,-731.9565268014657,-731.9565268014657,0.0,0.0,0.0,3812.5507430358234
1037,2020-11-04,4094.24442376174,2292.207718694481,5424.820974723097,4094.24442376174,4094.24442376174,-300.5719204258381,-300.5719204258381,-300.5719204258381,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010085982,-4.393592010085982,-4.393592010085982,-758.7702446514575,-758.7702446514575,-758.7702446514575,0.0,0.0,0.0,3793.672503335902
1038,2020-11-05,4095.312584584151,2280.439122232624,5402.985674290773,4095.312584584151,4095.312584584151,-301.7785959098586,-301.7785959098586,-301.7785959098586,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364203176,22.468361364203176,22.468361364203176,-786.8388735097673,-786.8388735097673,-786.8388735097673,0.0,0.0,0.0,3793.5339886742922
1039,2020-11-06,4096.380745406562,2069.093977009168,5249.63799208957,4096.380745406562,4096.380745406562,-388.5559944490565,-388.5559944490565,-388.5559944490565,462.59191623570547,462.59191623570547,462.59191623570547,-34.5950345763968,-34.5950345763968,-34.5950345763968,-816.5528761083651,-816.5528761083651,-816.5528761083651,0.0,0.0,0.0,3707.8247509575053
1040,2020-11-07,4097.448906228973,2129.5448041720315,5360.775078419634,4097.448906228973,4097.448906228973,-399.65235441191595,-399.65235441191595,-399.65235441191595,462.59191623570547,462.59191623570547,462.59191623570547,-14.02690061770694,-14.02690061770694,-14.02690061770694,-848.2173700299145,-848.2173700299145,-848.2173700299145,0.0,0.0,0.0,3697.796551817057
1041,2020-11-08,4098.517067051383,2248.467353640184,5285.1247236442105,4098.517067051383,4098.517067051383,-394.29068780202584,-394.29068780202584,-394.29068780202584,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794849227,25.161350794849227,25.161350794849227,-882.0439548325805,-882.0439548325805,-882.0439548325805,0.0,0.0,0.0,3704.226379249357
1042,2020-11-09,4099.585227873794,2065.556401224876,5284.793966060205,4099.585227873794,4099.585227873794,-438.9066617226681,-438.9066617226681,-438.9066617226681,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382789053,16.646724382789053,16.646724382789053,-918.1453023411626,-918.1453023411626,-918.1453023411626,0.0,0.0,0.0,3660.678566151126
1043,2020-11-10,4100.653388696205,2050.069666727056,5130.273568549613,4100.653388696205,4100.653388696205,-505.20162331510124,-505.20162331510124,-505.20162331510124,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337702978,-11.260909337702978,-11.260909337702978,-956.5326302131037,-956.5326302131037,-956.5326302131037,0.0,0.0,0.0,3595.451765381104
1044,2020-11-11,4101.721549518616,2041.3995139030544,5093.507068845437,4101.721549518616,4101.721549518616,-538.9177719775424,-538.9177719775424,-538.9177719775424,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010069077,-4.393592010069077,-4.393592010069077,-997.1160962031788,-997.1160962031788,-997.1160962031788,0.0,0.0,0.0,3562.803777541073
1045,2020-11-12,4102.789710341027,1875.5921553158873,5063.390156524483,4102.789710341027,4102.789710341027,-554.6477898474752,-554.6477898474752,-554.6477898474752,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136419247,22.46836136419247,22.46836136419247,-1039.7080674473732,-1039.7080674473732,-1039.7080674473732,0.0,0.0,0.0,3548.141920493552
1046,2020-11-13,4103.857871163438,1890.88245542597,4856.509293424806,4103.857871163438,4103.857871163438,-656.0322563273689,-656.0322563273689,-656.0322563273689,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576306695,-34.595034576306695,-34.595034576306695,-1084.0291379867679,-1084.0291379867679,-1084.0291379867679,0.0,0.0,0.0,3447.8256148360692
1047,2020-11-14,4104.926031985849,1761.68212538908,5008.993416548452,4104.926031985849,4104.926031985849,-681.1516753387526,-681.1516753387526,-681.1516753387526,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617735487,-14.026900617735487,-14.026900617735487,-1129.7166909567227,-1129.7166909567227,-1129.7166909567227,0.0,0.0,0.0,3423.774356647096
1048,2020-11-15,4105.99419280826,1854.279479835747,4940.892409776072,4105.99419280826,4105.99419280826,-688.5824645613417,-688.5824645613417,-688.5824645613417,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794821267,25.161350794821267,25.161350794821267,-1176.3357315918684,-1176.3357315918684,-1176.3357315918684,0.0,0.0,0.0,3417.4117282469183
1049,2020-11-16,4107.06235363067,1801.593469669686,5004.26648216029,4107.06235363067,4107.06235363067,-744.1530147833905,-744.1530147833905,-744.1530147833905,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438281016,16.64672438281016,16.64672438281016,-1223.391655401906,-1223.391655401906,-1223.391655401906,0.0,0.0,0.0,3362.9093388472797
1050,2020-11-17,4108.130514453082,1615.5500701929016,4962.63536077268,4108.130514453082,4108.130514453082,-819.0135574175639,-819.0135574175639,-819.0135574175639,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337696683,-11.260909337696683,-11.260909337696683,-1270.3445643155728,-1270.3445643155728,-1270.3445643155728,0.0,0.0,0.0,3289.1169570355178
1051,2020-11-18,4109.198675275492,1668.3131971267198,4904.968994841227,4109.198675275492,4109.198675275492,-858.4263794350688,-858.4263794350688,-858.4263794350688,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010153972,-4.393592010153972,-4.393592010153972,-1316.6247036606203,-1316.6247036606203,-1316.6247036606203,0.0,0.0,0.0,3250.772295840423
1052,2020-11-19,4110.266836097902,1722.1695414518563,4915.99974381025,4110.266836097902,4110.266836097902,-876.5882880346618,-876.5882880346618,-876.5882880346618,462.59191623570547,462.59191623570547,462.59191623570547,22.46836136417079,22.46836136417079,22.46836136417079,-1361.648565634538,-1361.648565634538,-1361.648565634538,0.0,0.0,0.0,3233.6785480632407
1053,2020-11-20,4111.334996920315,1578.3697130220246,4628.253981196852,4111.334996920315,4111.334996920315,-976.8383094562454,-976.8383094562454,-976.8383094562454,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457632531,-34.59503457632531,-34.59503457632531,-1404.8351911156255,-1404.8351911156255,-1404.8351911156255,0.0,0.0,0.0,3134.496687464069
1054,2020-11-21,4112.403157742725,1408.8645525819438,4700.156661258311,4112.403157742725,4112.403157742725,-997.0571859272449,-997.0571859272449,-997.0571859272449,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617665143,-14.026900617665143,-14.026900617665143,-1445.6222015452852,-1445.6222015452852,-1445.6222015452852,0.0,0.0,0.0,3115.34597181548
1055,2020-11-22,4113.471318565135,1468.0834690402398,4743.056953115999,4113.471318565135,4113.471318565135,-995.727839069098,-995.727839069098,-995.727839069098,462.59191623570547,462.59191623570547,462.59191623570547,25.16135079485801,25.16135079485801,25.16135079485801,-1483.4811060996615,-1483.4811060996615,-1483.4811060996615,0.0,0.0,0.0,3117.7434794960373
1056,2020-11-23,4114.539479387547,1578.7312702095803,4677.869747438958,4114.539479387547,4114.539479387547,-1038.6928153016106,-1038.6928153016106,-1038.6928153016106,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382696984,16.646724382696984,16.646724382696984,-1517.9314559200127,-1517.9314559200127,-1517.9314559200127,0.0,0.0,0.0,3075.846664085936
1057,2020-11-24,4115.607640209958,1437.713744908102,4628.5564673385325,4115.607640209958,4115.607640209958,-1097.2224490393694,-1097.2224490393694,-1097.2224490393694,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337746671,-11.260909337746671,-11.260909337746671,-1548.5534559373282,-1548.5534559373282,-1548.5534559373282,0.0,0.0,0.0,3018.3851911705888
1058,2020-11-25,4116.675801032368,1445.3393752213278,4542.245045984766,4116.675801032368,4116.675801032368,-1116.8003703068284,-1116.8003703068284,-1116.8003703068284,462.59191623570547,462.59191623570547,462.59191623570547,-4.39359201017135,-4.39359201017135,-4.39359201017135,-1574.9986945323626,-1574.9986945323626,-1574.9986945323626,0.0,0.0,0.0,2999.87543072554
1059,2020-11-26,4117.743961854779,1399.8199322959258,4630.851369312045,4117.743961854779,4117.743961854779,-1111.9384327824127,-1111.9384327824127,-1111.9384327824127,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364149107,22.468361364149107,22.468361364149107,-1596.9987103822675,-1596.9987103822675,-1596.9987103822675,0.0,0.0,0.0,3005.805529072366
1060,2020-11-27,4118.812122677189,1432.3507911433426,4579.503134571741,4118.812122677189,4118.812122677189,-1186.3743008785864,-1186.3743008785864,-1186.3743008785864,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576343934,-34.595034576343934,-34.595034576343934,-1614.3711825379478,-1614.3711825379478,-1614.3711825379478,0.0,0.0,0.0,2932.4378217986027
1061,2020-11-28,4119.880283499601,1426.965332620896,4487.115782053191,4119.880283499601,4119.880283499601,-1178.4585863912341,-1178.4585863912341,-1178.4585863912341,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617644245,-14.026900617644245,-14.026900617644245,-1627.0236020092952,-1627.0236020092952,-1627.0236020092952,0.0,0.0,0.0,2941.421697108367
1062,2020-11-29,4120.948444322012,1452.5251904761365,4496.0867234689,4120.948444322012,4120.948444322012,-1147.2010916989002,-1147.2010916989002,-1147.2010916989002,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794773515,25.161350794773515,25.161350794773515,-1634.9543587293792,-1634.9543587293792,-1634.9543587293792,0.0,0.0,0.0,2973.7473526231115
1063,2020-11-30,4122.016605144422,1386.93949714717,4591.360590164237,4122.016605144422,4122.016605144422,-1159.0126138553508,-1159.0126138553508,-1159.0126138553508,462.59191623570547,462.59191623570547,462.59191623570547,16.64672438271809,16.64672438271809,16.64672438271809,-1638.2512544737742,-1638.2512544737742,-1638.2512544737742,0.0,0.0,0.0,2963.0039912890716
1064,2020-12-01,4123.084765966834,1288.2520746068685,4544.573160688223,4123.084765966834,4123.084765966834,-1185.7565209136042,-1185.7565209136042,-1185.7565209136042,462.59191623570547,462.59191623570547,462.59191623570547,-11.260909337684085,-11.260909337684085,-11.260909337684085,-1637.0875278116255,-1637.0875278116255,-1637.0875278116255,0.0,0.0,0.0,2937.32824505323
1065,2020-12-02,4124.152926789245,1356.6693116359145,4472.824911681789,4124.152926789245,4124.152926789245,-1173.5172250461023,-1173.5172250461023,-1173.5172250461023,462.59191623570547,462.59191623570547,462.59191623570547,-4.393592010120163,-4.393592010120163,-4.393592010120163,-1631.7155492716877,-1631.7155492716877,-1631.7155492716877,0.0,0.0,0.0,2950.6357017431424
1066,2020-12-03,4125.221087611655,1393.3959494742446,4532.021205381677,4125.221087611655,4125.221087611655,-1137.3981338660103,-1137.3981338660103,-1137.3981338660103,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364138403,22.468361364138403,22.468361364138403,-1622.4584114658542,-1622.4584114658542,-1622.4584114658542,0.0,0.0,0.0,2987.8229537456446
1067,2020-12-04,4126.289248434066,1466.7731650567641,4534.346423942814,4126.289248434066,4126.289248434066,-1181.7028163707566,-1181.7028163707566,-1181.7028163707566,462.59191623570547,462.59191623570547,462.59191623570547,-34.59503457622944,-34.59503457622944,-34.59503457622944,-1609.6996980302329,-1609.6996980302329,-1609.6996980302329,0.0,0.0,0.0,2944.58643206331
1068,2020-12-05,4127.357409256478,1425.4997368302547,4649.843474360611,4127.357409256478,4127.357409256478,-1145.3067495782625,-1145.3067495782625,-1145.3067495782625,462.59191623570547,462.59191623570547,462.59191623570547,-14.0269006175739,-14.0269006175739,-14.0269006175739,-1593.8717651963943,-1593.8717651963943,-1593.8717651963943,0.0,0.0,0.0,2982.050659678215
1069,2020-12-06,4128.425570078888,1446.0312474679367,4692.933774410183,4128.425570078888,4128.425570078888,-1087.6896421617867,-1087.6896421617867,-1087.6896421617867,462.59191623570547,462.59191623570547,462.59191623570547,25.161350794810254,25.161350794810254,25.161350794810254,-1575.4429091923023,-1575.4429091923023,-1575.4429091923023,0.0,0.0,0.0,3040.7359279171014
1070,2020-12-07,4129.4937309012985,1459.5150498374517,4603.174366749639,4129.4937309012985,4129.4937309012985,-1075.6651798129799,-1075.6651798129799,-1075.6651798129799,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382908555,16.646724382908555,16.646724382908555,-1554.9038204315937,-1554.9038204315937,-1554.9038204315937,0.0,0.0,0.0,3053.828551088319
1071,2020-12-08,4130.56189172371,1389.912334379514,4680.503550399472,4130.56189172371,4130.56189172371,-1081.422733916634,-1081.422733916634,-1081.422733916634,462.59191623570547,462.59191623570547,462.59191623570547,-11.26090933773408,-11.26090933773408,-11.26090933773408,-1532.7537408146052,-1532.7537408146052,-1532.7537408146052,0.0,0.0,0.0,3049.139157807076
1072,2020-12-09,4131.630052546121,1577.470316550546,4732.516276146768,4131.630052546121,4131.630052546121,-1051.2884189098443,-1051.2884189098443,-1051.2884189098443,462.59191623570547,462.59191623570547,462.59191623570547,-4.39359201010326,-4.39359201010326,-4.39359201010326,-1509.4867431354464,-1509.4867431354464,-1509.4867431354464,0.0,0.0,0.0,3080.341633636277
1073,2020-12-10,4132.6982133685315,1484.1436148090327,4649.936895627587,4132.6982133685315,4132.6982133685315,-1000.5182639657744,-1000.5182639657744,-1000.5182639657744,462.59191623570547,462.59191623570547,462.59191623570547,22.468361364212782,22.468361364212782,22.468361364212782,-1485.5785415656926,-1485.5785415656926,-1485.5785415656926,0.0,0.0,0.0,3132.1799494027573
1074,2020-12-11,4133.766374190942,1572.9628870099775,4692.311285640258,4133.766374190942,4133.766374190942,-1033.4773382535154,-1033.4773382535154,-1033.4773382535154,462.59191623570547,462.59191623570547,462.59191623570547,-34.595034576272454,-34.595034576272454,-34.595034576272454,-1461.4742199129487,-1461.4742199129487,-1461.4742199129487,0.0,0.0,0.0,3100.2890359374264
1075,2020-12-12,4134.834535013354,1552.5615030805318,4726.382625445545,4134.834535013354,4134.834535013354,-989.0122149837325,-989.0122149837325,-989.0122149837325,462.59191623570547,462.59191623570547,462.59191623570547,-14.026900617602443,-14.026900617602443,-14.026900617602443,-1437.5772306018355,-1437.5772306018355,-1437.5772306018355,0.0,0.0,0.0,3145.8223200296216
1076,2020-12-13,4135.9026958357645,1628.2157123884815,4887.6927508450335,4135.9026958357645,4135.9026958357645,-926.486706204261,-926.486706204261,-926.486706204261,462.59191623570547,462.59191623570547,462.59191623570547,25.1613507947823,25.1613507947823,25.1613507947823,-1414.2399732347487,-1414.2399732347487,-1414.2399732347487,0.0,0.0,0.0,3209.415989631503
1077,2020-12-14,4136.970856658175,1588.4291707404357,4717.444661351449,4136.970856658175,4136.970856658175,-912.5175679760325,-912.5175679760325,-912.5175679760325,462.59191623570547,462.59191623570547,462.59191623570547,16.646724382795377,16.646724382795377,16.646724382795377,-1391.7562085945333,-1391.7562085945333,-1391.7562085945333,0.0,0.0,0.0,3224.4532886821426
